Date,SMA_20,MACD_12_26_9,BBB_20_2.0,Close,MACDs_12_26_9,MACDh_12_26_9,Open,OBV,STOCHd_14_3_3,STOCHk_14_3_3,ATRr_14,BBL_20_2.0,BBP_20_2.0,RSI_14,BBM_20_2.0,Volume,Gamma
2010-02-19,0.4807389861783958,-0.0007222493252744,27.186326319053236,0.4916016001371032,-0.0027062590079563,0.0019840096826818,0.4896475002325794,0.3298303173219867,56.017859150338815,56.9933772699351,0.0469756923359002,0.4153913514157124,0.5831140560645847,51.586818553864326,0.4807389861783958,0.0230173783769928,1
2010-02-22,0.4794978524448785,0.0007031351811647,26.240048643890454,0.4991919765928234,-0.0020243801701321,0.0027275153512968,0.5057571052759452,0.3857076946737066,58.04629186005256,53.559635729125226,0.0473782695548725,0.4165876175809054,0.6565255970711942,53.68887229548582,0.4794978524448785,0.0558773773517198,-1
2010-02-23,0.4767899093083921,0.0004535858232886,24.038170580797804,0.4821648329085152,-0.0015287869714479,0.0019823727947366,0.5006592664126246,0.3493105039216689,52.66238153239309,47.434131598118974,0.0468009171166946,0.4194841234526009,0.5468968666937836,48.59195344699612,0.4767899093083921,0.0363971907520377,-1
2010-02-24,0.4748820290374403,0.0002692574071153,22.65272087750688,0.4823698737168104,-0.0011691780957352,0.0014384355028506,0.4935219585618536,0.3900651048341618,48.5968156936539,44.79667975371755,0.0469948083395611,0.421095178769794,0.5696066477411318,48.65516600698324,0.4748820290374403,0.0407546009124929,-1
2010-02-25,0.4742358206974423,7.22194329227932e-06,22.42190844828398,0.4809339057266033,-0.0009338980879297,0.000941120031222,0.4804711731294001,0.359922079253601,42.654512520056194,35.732726208332075,0.0469464845587011,0.421069459924568,0.5629917576809047,48.20809002437145,0.4742358206974423,0.0301430255805608,1
2010-02-26,0.475805184621166,0.0015201479286552,22.924176334811545,0.5024741079118515,-0.0004430888846127,0.001963236813268,0.4825100568155186,0.4154406110626951,44.81717894248297,53.92213086539929,0.0473017719998826,0.4212679748548002,0.7445020877024469,54.902261661589904,0.475805184621166,0.0555185318090941,-1
2010-03-01,0.475969308245421,0.0013462582602274,22.95732633621209,0.485652346201909,-8.521945564472566e-05,0.0014314777158721,0.4613027278768339,0.1955195570820727,37.81437094832311,23.788255771237985,0.0457574501675479,0.4213343945683647,0.5886158438331567,49.51936136386006,0.475969308245421,0.2199210539806223,1
2010-03-02,0.4750769258412429,0.0010965024638775,22.50491285642626,0.4844216464640439,0.0001511249282597,0.0009453775356178,0.4902595732667161,0.006971856256728,19.905955210823134,-17.99252100416786,0.0457715574858011,0.4216191017604627,0.587402740230131,49.139762877624285,0.4750769258412429,0.1885477008253447,-1
2010-03-03,0.473692166878199,0.0004955455338418,21.725375271547403,0.4794978240143726,0.0002200090493761,0.0002755364844656,0.4876082756626793,-0.0574665504690626,-85.43290886679604,-262.0944613674582,0.0459127806382834,0.4222364664350924,0.5564141298843334,47.568657584647504,0.473692166878199,0.0644384067257907,1
2010-03-04,0.4743383979626017,0.0010337123666188,21.943029702095853,0.4922171774500827,0.0003827497128246,0.0006509626537941,0.4900555063272898,-0.006715538011996,-146.94881123638802,-160.75945133753808,0.0469522806332899,0.4222962901859121,0.6717722460838634,51.8512304683651,0.4743383979626017,0.0507510124570666,1
2010-03-05,0.4790670677339175,0.0040947280513464,21.947131323507534,0.5254513015855181,0.001125145380529,0.0029695826708173,0.5155456779763222,0.0646434613215764,-169.58920400330587,-85.91369930492131,0.0486594157100649,0.4264963284922977,0.9411601826485112,60.84943238363885,0.4790670677339175,0.0713589993335725,1
2010-03-08,0.4838059952317491,0.0062498998310928,20.844037960191624,0.5229893334996707,0.0021500962706417,0.004099803560451,0.5373648635758745,-0.0065104834162099,-33.2544528018671,146.90979223685807,0.0481155441037913,0.4333836425818548,0.8885512695132405,59.95554509458815,0.4838059952317491,0.0711539447377864,-1
2010-03-09,0.4882987372931985,0.0070162166305568,17.720441714554845,0.5123216390891707,0.0031233203426247,0.003892896287932,0.5222748473418404,-0.0583380325011537,41.0164892104244,62.05337469933645,0.0478331219674308,0.4450343907257243,0.7776293149199245,56.10932522650713,0.4882987372931985,0.0518275490849438,-1
2010-03-10,0.4916836790075342,0.0071275284554589,15.333464819929905,0.5071930032752512,0.0039241619651916,0.0032033664902673,0.5116710716355808,-0.1009893884246683,71.94867385125009,6.882854617555769,0.0472858778004768,0.4539876070345555,0.7057153896410538,54.3056202346217,0.4916836790075342,0.0426513559235146,-1
2010-03-11,0.4949147434519284,0.0071662080989275,12.491769577265876,0.5076028574477947,0.0045725711919388,0.0025936369069887,0.5059608995549708,-0.0662838980878662,15.477498456614574,-22.503733947048527,0.0468675093133348,0.4640029387739627,0.7052308839300873,54.4316884432359,0.4949147434519284,0.0347054903368021,1
2010-03-12,0.4974175491163997,0.007851289562013,11.847636371257735,0.5168346975901109,0.0052283148659536,0.0026229746960593,0.5214589348541682,-0.0476751935202751,-9.835045059501354,-13.884255849011334,0.0470106740524865,0.467951437883333,0.829482711853768,57.29003947562001,0.4974175491163997,0.0186087045675911,-1
2010-03-15,0.4984330185526677,0.0064329274663052,10.984363418937273,0.4934476497439009,0.0054692373860239,0.0009636900802812,0.5165646797345852,-0.0722304813656639,-25.508152930815204,-40.13646899638579,0.0462056754009655,0.4710581714737657,0.4089425267948048,48.91862771982984,0.4984330185526677,0.0245552878453888,-1
2010-03-16,0.497448305237644,0.00431558042564,11.36690232183802,0.4817545238478779,0.0052385059939471,-0.0009229255683071,0.5026984264930656,-0.2203824268211414,-47.84161851603384,-89.50413070270444,0.0456111920212367,0.4691760737586432,0.2224523751967956,45.35049104892234,0.497448305237644,0.1481519454554775,-1
2010-03-17,0.4962481796657857,0.0024929506654463,11.700184953294274,0.4803184421356473,0.004689394928247,-0.0021964442628006,0.4855691968410499,-0.2818988055569797,-96.2956756352362,-159.2464272066184,0.0457674114767554,0.4672172022416592,0.2256424181415971,44.917167010796746,0.4962481796657857,0.0615163787358384,1
2010-03-18,0.4950788500178799,0.0004637767110474,12.412828575149549,0.473138261018541,0.0038442712848071,-0.0033804945737596,0.4898514475397316,-0.3379812375044858,-148.92861038090288,-198.03527323338577,0.0456902007634778,0.4643522055356093,0.1429712816184875,42.71932678043869,0.4950788500178799,0.056082431947506,-1
2010-03-19,0.4937043601535542,-0.0018513764884012,13.593186097060173,0.4641118028505903,0.0027051417301654,-0.0045565182185666,0.4684399120684229,-0.4095452914338444,-187.37220896594667,-204.83492645783585,0.0450426157749942,0.4601492839310678,0.0590449995292665,40.06522252187511,0.4937043601535542,0.0715640539293586,-1
2010-03-22,0.4913451683464073,-0.0046096789702091,15.475088740089,0.4520081404498832,0.0012421775900905,-0.0058518565602997,0.4574282864666082,-0.485825601066284,-196.8627820761859,-187.7181465373361,0.045212623907326,0.4533271179355342,-0.0173467270335592,36.766610172755335,0.4913451683464073,0.0762803096324396,-1
2010-03-23,0.4899604150694644,-0.0065218411151168,16.794710001023308,0.4544697673696602,-0.0003106261509509,-0.0062112149641659,0.4529419069516081,-0.4309734966934948,-182.32479490279675,-154.42131171321813,0.0457368287910113,0.4488166996541011,0.0686990425936136,37.88666348409324,0.4899604150694644,0.0548521043727892,-1
2010-03-24,0.4880320364037843,-0.0087966168998742,18.74634727987729,0.4438023004032071,-0.0020078243007356,-0.0067887925991385,0.4523303939740688,-0.4671143692007998,-161.20322618416915,-141.47022030195325,0.0459080168963309,0.442287946213129,0.0165524572001151,34.993928254875144,0.4880320364037843,0.036140872507305,1
2010-03-25,0.4861857081780293,-0.0104622457619155,20.388311197791374,0.4440073412115023,-0.0036987085929716,-0.0067635371689439,0.4639536573449235,-0.4268724047777722,-148.45962219683503,-149.48733457533368,0.0467405404357727,0.4366231805867681,0.0744933822345674,35.09650622051976,0.4861857081780293,0.0402419644230276,-1
2010-03-26,0.4829956803258,-0.0120734853164807,21.966504867770738,0.438673550867264,-0.0053736639376734,-0.0066998213788073,0.4566126315252951,-0.4932075665145846,-154.49425796230648,-172.52521900963242,0.0470114048365267,0.4299470455108553,0.0822500464606705,33.610713553714035,0.4829956803258,0.0663351617368124,-1
2010-03-29,0.4810160073414389,-0.0126091193281947,23.037484561508823,0.4460588865146889,-0.0068207550157777,-0.005788364312417,0.4427460936801979,-0.4326651971087303,-166.0611289527964,-176.17083327342309,0.0477402966799976,0.4256090131266038,0.1845423459427589,37.55280112637777,0.4810160073414389,0.0605423694058543,1
2010-03-30,0.4797235622309372,-0.0118868254797832,23.44215148884664,0.4585727442540099,-0.0078339691085788,-0.0040528563712044,0.4608947679437267,-0.3502845132516534,-171.3237797703747,-165.27528702806862,0.0489674025166012,0.4234948001380034,0.3119217177325574,43.657573469545554,0.4797235622309372,0.0823806838570769,1
2010-03-31,0.4790158075318437,-0.0106454074967915,23.622423189712865,0.4653427300325023,-0.0083962567862213,-0.0022491507105701,0.4735379941705306,-0.2922027989952327,-158.4312765624886,-133.84770938597407,0.0493972772832776,0.4224382369314474,0.3791652119890988,46.693676249239566,0.4790158075318437,0.0580817142564207,1
2010-04-01,0.478308047146649,-0.0085368311797172,23.521455328845796,0.4780619697461889,-0.0084243716649205,-0.0001124595147967,0.481083025467025,-0.2554980263495158,-137.0645574615207,-112.0706759705194,0.0504177690171604,0.4220555403247121,0.497812742805943,51.93420525696017,0.478308047146649,0.0367047726457169,1
2010-04-05,0.4766052986616111,-0.005723817072041,21.97582945967912,0.4913963318847612,-0.0078842607463446,0.0021604436743035,0.484957282076569,-0.2002870764341009,-125.1566590736122,-129.55159186434312,0.0508576778919841,0.4242363148467761,0.6412194026472595,56.73615178416728,0.4766052986616111,0.0552109499154149,1
2010-04-06,0.4755385405927635,-0.0026363707057678,20.745738514914454,0.5016541721227177,-0.0068346827382292,0.0041983120324614,0.495153713413142,-0.1681447685446254,-95.838028372673,-45.891817283156456,0.0507284099370664,0.426211549508256,0.7647194867938782,60.04319812619963,0.4755385405927635,0.0321423078894755,1
2010-04-07,0.4753333974346472,0.0003362849639293,20.50942206397023,0.5082187759268444,-0.0054004891977975,0.0057367741617269,0.5092241064325587,-0.0279386886758604,-48.663013347399406,29.454369105301357,0.0506422659329222,0.4265893310892068,0.8373269913423347,62.04281329784415,0.4753333974346472,0.140206079868765,-1
2010-04-08,0.4748718054275314,0.001843185280401,20.086268043691003,0.4979611631329348,-0.0039517543021578,0.0057949395825589,0.5041258889803184,-0.1096529450966324,27.637488813452617,99.34991461821296,0.050353182007906,0.427179793576487,0.7420673484850876,57.223833394895934,0.4748718054275314,0.081714256420772,1
2010-04-09,0.4748513127189042,0.0037392433142841,20.063567577178432,0.5071930032752512,-0.0024135547788694,0.0061527980931536,0.5082044743168282,-0.0925308863484908,71.9656286648552,87.09260227105129,0.05062592068884,0.4272152557096661,0.8394664943623995,60.21864727508029,0.4748513127189042,0.0171220587481416,1
2010-04-12,0.4738255741839179,0.0043147784917328,18.89862493783809,0.4963199268903855,-0.0010678881247489,0.0053826666164818,0.5104472528602896,-0.1600451120110734,79.59305997948009,52.33666304917602,0.0502387312820257,0.4290523151216297,0.7512029856389681,55.307314173970205,0.4738255741839179,0.0675142256625826,-1
2010-04-13,0.4736204537702063,0.0041601399391726,18.769547870536314,0.4893452414696684,-2.2282511964650783e-05,0.0041824224511373,0.5045339824579282,-0.1755779976418726,55.533084930062536,27.16998946996031,0.049963114868404,0.4291722448726812,0.6768888790965166,52.357438871077925,0.4736204537702063,0.0155328856307992,-1
2010-04-14,0.4740512441672685,0.0040733489626312,18.951413745643183,0.4903703317891209,0.0007968437829545,0.0032765051796767,0.504125499530448,-0.0534679858512334,19.179488394923016,-21.96818733436728,0.0499774696919771,0.4291315378430144,0.6816473098026574,52.756268553211335,0.4740512441672685,0.1221100117906392,-1
2010-04-15,0.4742358718723529,0.0034516329801543,18.99956936469472,0.4840109962373363,0.0013278016223944,0.0021238313577598,0.4894435321507041,-0.0977085148920905,-17.573384061737734,-57.92195432080624,0.0499041048291342,0.4291844851580266,0.6084886068764997,49.96201013490175,0.4742358718723529,0.0442405290408571,-1
2010-04-16,0.4742256255180394,0.002041510553819,19.00043834902335,0.4729333339322693,0.0014705434086794,0.0005709671451396,0.482918362463088,-0.1170861741938796,-66.11087065583568,-118.44247031233353,0.0491448966379859,0.4291731517121266,0.4856579286707171,45.44643206978188,0.4742256255180394,0.0193776593017891,-1
2010-04-19,0.4744923207213524,0.0006352334430237,18.91395232192851,0.4694457069168521,0.0013034814155482,-0.0006682479725244,0.4613027746551714,-0.2148459527349161,-1.4746718325671777,171.94040913543822,0.0488719762197468,0.4296196950651281,0.4437673444477801,44.0951957167533,0.4744923207213524,0.0977597785410365,1
2010-04-20,0.4754872803906897,-0.0002774206466828,18.38177654993055,0.4719073338366291,0.000987301003102,-0.0012647216497849,0.4757810071788396,-0.1905982467832065,151.6930919983327,401.5813371718934,0.048812361005841,0.4317857756883105,0.4590409234368338,45.33072133333579,0.4754872803906897,0.0242477059517096,1
2010-04-21,0.4765437921052238,-0.0006947297436021,17.88982444874499,0.4756000016603415,0.0006508948537612,-0.0013456245973633,0.4786358729752841,-0.1505100733070185,410.5695665517797,658.1869533480076,0.0491600068735387,0.4339173681907154,0.4889295141579881,47.21529624062124,0.4765437921052238,0.040088173476188,-1
2010-04-22,0.4785337228161007,-0.0003755147002604,16.700654708782036,0.4836009146207459,0.0004456129429568,-0.0008211276432173,0.471702687754529,-0.0138924488645106,527.2390850880521,521.9489647442552,0.0490166150189823,0.4385745904598022,0.5634046775523448,51.14502724352013,0.4785337228161007,0.1366176244425078,1
2010-04-23,0.4806467462451688,9.160570013655445e-05,15.302418338066506,0.486267809792865,0.0003748114943928,-0.0002832057942562,0.4839378672645847,-0.004870046649921,544.0608410319162,452.0466050034857,0.0491056234538857,0.4438714583257984,0.5764244668868448,52.416657244569016,0.4806467462451688,0.0090224022145896,1
2010-04-26,0.4830161844066294,0.0004401464631272,12.985277467181708,0.486062314096476,0.0003878784881396,5.226797498753552e-05,0.4908707586517454,-0.0358332906136263,458.3716235135708,401.1193007929715,0.0492734639124338,0.451655688528332,0.5485663508266554,52.303686560129314,0.4830161844066294,0.0309632439637053,-1
2010-04-27,0.4836931545539727,-0.0014028864878922,11.827115559377477,0.4595982894615563,2.972549293331453e-05,-0.0014326119808255,0.4829179465735009,-0.0661813707899732,438.6707191898472,462.8462517730845,0.0481291859782596,0.4550896803830244,0.0788122633563006,40.267499150968,0.4836931545539727,0.0303480801763469,-1
2010-04-28,0.48419576609495,-0.0021107933780427,11.208604023864758,0.468624975073554,-0.0003983782812619,-0.0017124150967808,0.4682359253991381,0.0069718562567278,-27.08397640370697,-945.217481777177,0.0478038626376148,0.4570599730339993,0.2130949704248207,44.92317411351888,0.48419576609495,0.0731532270467011,1
2010-04-29,0.4851394371317076,-0.0013976261468301,10.604607638873247,0.4842161507676549,-0.0005982278543755,-0.0007993982924546,0.4765965370779806,0.024247705951709,-753.2472949873912,-1777.3706549580809,0.048579243591089,0.4594158702270798,0.4820536870435593,51.89711568559509,0.4851394371317076,0.0172758496949812,1
2010-04-30,0.4860523349889175,0.0001425938662958,10.67745359390792,0.4963199268903855,-0.0004500635102412,0.0005926573765371,0.4955611286316452,0.067616752960475,-1545.630357748276,-1914.3029365095697,0.0491265416729343,0.4601033287336437,0.697841716951709,56.50187215044882,0.4860523349889175,0.043369047008766,1
2010-05-03,0.4865139269960333,0.0016913716212013,10.94820608546558,0.5006281720270774,-2.1776483952763107e-05,0.001713148105154,0.4980083810582497,0.086891884964371,-1357.5938991070675,-381.10810585355176,0.0492269397268298,0.4598816533150247,0.7649838538027062,58.04151351311379,0.4865139269960333,0.019275132003896,-1
2010-05-04,0.4852009607463985,0.000872611789283,10.758854143525284,0.4753948471300229,0.0001571011706943,0.0007155106185886,0.4886278506094663,0.022043369047008,265.063290268716,3090.60091316927,0.0479944921270238,0.4590999289115544,0.3121508437209602,47.44828619876471,0.4852009607463985,0.064848515917363,-1
2010-05-05,0.4829135502804583,-0.0008098077421987,10.621263935814834,0.4624705666080411,-3.628061188423984e-05,-0.0007735271303145,0.4596713440256592,-0.0882760034859287,1859.85808940751,2870.081460906812,0.0466825600905431,0.4572677889019076,0.1014354307781414,43.10849346666949,0.4829135502804583,0.1103193725329368,1
2010-05-06,0.4796311972034844,-0.0045243580572902,13.712373251588382,0.4323141015934559,-0.0009338961009654,-0.0035904619563247,0.4608950066317513,-0.2131029886707341,2868.4149669246485,2644.562526697864,0.0765229382461695,0.4467467872076826,-0.2194457132736949,35.05239307106394,0.4796311972034844,0.1248269851848054,-1
2010-05-07,0.4757744228138206,-0.0075630712069839,15.51072633730591,0.4300575154819741,-0.0022597311221691,-0.0053033400848147,0.4515147718297775,-0.3201927513200395,1806.0376511509744,-96.53103415175286,0.074086794760897,0.4388763884610464,-0.1195032897248257,34.53234409380926,0.4757744228138206,0.1070897626493053,1
2010-05-10,0.4741332377461818,-0.007190165081001,15.188055120527109,0.4634962255376109,-0.0032458179139355,-0.0039443471670655,0.4833259553617435,-0.2527297893064034,878.6409450642883,87.89134264675421,0.0747711583412034,0.4381274289993668,0.3522875533310736,47.065202137442505,0.4741332377461818,0.0674629620136361,-1
2010-05-11,0.473240826911498,-0.0061778225634968,14.93188067062346,0.4714970247759917,-0.0038322188438477,-0.002345603719649,0.4517184027240203,-0.2042856410519307,27.283024738549997,90.48876572064864,0.0714157770361409,0.4379089491319497,0.475322538100201,49.553612175082,0.473240826911498,0.0484441482544727,1
2010-05-12,0.4729126024073928,-0.0043323742539915,14.720409226005838,0.4838058417070176,-0.0039322499258765,-0.000400124328115,0.4865886287332198,-0.1355923514635778,90.81061097763244,94.0517245654945,0.0700290184370356,0.4381052672295317,0.6564790760907395,53.19868620489527,0.4729126024073928,0.0686932895883529,1
