Date,Close,High,Low,Open,Volume,Gamma,RSI_14,SMA_20,EMA_20,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,OBV,STOCHk_14_3_3,STOCHd_14_3_3,ATRr_14
2010-01-21,0.541246949477797,0.5641690237189921,0.5899584431565021,0.570195417923749,0.0833034295381145,-1,61.83791239178905,0.5141882951266189,0.5176197067481981,0.4171575111527249,0.5141882951266189,0.6112190791005129,37.741342964642996,0.6394333491031988,0.044434559703658394,,,0.8161685548777359,67.39355559076112,83.29252748682528,0.045186742880970604
2010-01-22,0.5240146512631703,0.5339177628739596,0.5681221653185963,0.5316547335303652,0.1182652381196493,1,53.770375426382664,0.5182296972213672,0.5182287490829574,0.42679280699701705,0.5182296972213672,0.6096665874457174,35.28817075309058,0.5316335891761466,0.03954881083363315,,,0.6979033167580866,38.22529517028828,64.85733637842797,0.04426859653965483
2010-01-25,0.536323695638243,0.5429726993203363,0.5790404438994029,0.5481723883874676,0.1152919464807505,-1,57.98674167113221,0.5226711506502368,0.5199520773263179,0.4369589147368278,0.5226711506502368,0.6083833865636459,32.797768082962854,0.5796417503435488,0.036252164280671906,,,0.8131952632388371,7.470135450503346,37.69632873718425,0.04515710410784067
2010-01-26,0.5205274791358468,0.5289790373035781,0.5602161254899318,0.5320628825010753,0.1440508535397549,-1,51.49585989137336,0.5262304737153434,0.5200068774986539,0.4473548142741487,0.5262304737153434,0.605106133156538,29.97760995645467,0.46384819715042536,0.03199609441954909,,,0.6691444096990822,-37.07922699435051,2.8720678754803686,0.044020056998317826
2010-01-27,0.4938580725265616,0.512515505197113,0.5412032408487695,0.511670693944133,0.1005280155841492,-1,42.787491750114036,0.5281075694345451,0.5175165151203595,0.4543561771339953,0.5281075694345451,0.6018589617350948,27.930443178277784,0.26780440450255655,0.0261694648624351,,,0.5686163941149329,-73.51198870374013,-34.373693415862434,0.04278036069319271
2010-01-28,0.4710868294373779,0.4839106644970946,0.5176728037846212,0.4912788929241096,0.1862921002716973,-1,37.029507509503894,0.5285896427780857,0.5130946402934088,0.4564797177989373,0.5285896427780857,0.6006995677572342,27.28389629435924,0.101283641902723,0.019489704765132565,,,0.38232429384323563,-91.41645683711427,-67.3358908450683,0.04205800088319805
2010-01-29,0.4823698737168104,0.4974928367859038,0.5364972145755447,0.487812233618462,0.1394883887835136,1,41.248392021863005,0.5290409713725844,0.5101684720480184,0.4582183177706983,0.5290409713725844,0.5998636249744705,26.773976850276224,0.1705072792236415,0.014934241500190515,,,0.5218126826267493,-75.77139501564484,-80.23328018549975,0.043912446823023886
2010-02-01,0.5022692945476033,0.5028434527259207,0.5370619897847801,0.5004552996469944,0.0842261752191521,1,47.88060874347719,0.5310411484377748,0.5094161694289312,0.46583835697284603,0.5310411484377748,0.5962439399027036,24.556587246296598,0.2793663948755374,0.012782373749200215,,,0.6060388578459014,-47.76353383110321,-71.65046189462078,0.044761696212551334
2010-02-02,0.5071930032752512,0.518895455165436,0.5508040326388817,0.5259454651951453,0.1011944430204542,-1,49.40257140627461,0.5319438169989746,0.5092044393190569,0.4686133806896131,0.5319438169989746,0.5952742533083362,23.81094930913864,0.304589900479931,0.011343543885539153,-0.01498434033668419,0.026327884222223343,0.7072333008663556,-30.038015562184967,-51.190981469644335,0.045056775920638795
2010-02-03,0.4792925557620305,0.488026374285033,0.5285908355977897,0.4912787585569316,0.1607628030963244,-1,41.93054102541363,0.5312155411607482,0.5063556885041021,0.4658477440744725,0.5312155411607482,0.5965833382470239,24.61064935842874,0.10283971838467243,0.007861307650726956,-0.01477326125719711,0.022634568907924067,0.5464704977700312,-31.54875596552021,-36.450101786269464,0.04470780935560662
2010-02-04,0.4308779061592018,0.4633315997571082,0.4849182728853241,0.4608949156901641,0.2214589634490183,-1,32.69071488418768,0.5271331138460373,0.4991673282807782,0.4487114597128098,0.5271331138460373,0.6055547679792649,29.75402306299907,-0.113702992819504,0.0011813350465802452,-0.01716258708907506,0.018343922135655305,0.32501153432101293,-41.88330270889025,-34.490024745531805,0.042922900783818996
2010-02-05,0.4282107835430358,0.4367842118307183,0.4691054819536852,0.4384635251801994,0.1621469216178807,-1,32.26885544847714,0.5215428348500913,0.4924095621152789,0.4323863386068925,0.5215428348500913,0.6106993310932902,34.18952012592614,-0.023416998423012952,-0.004278486148802385,-0.018097926627566152,0.013819440478763767,0.16286461270313224,-48.44281085147383,-40.624956508628095,0.0425625097548841
2010-02-08,0.4224667978601836,0.4343149414582546,0.47927089538688,0.4315304566572407,0.0406008099656533,1,31.331132608236782,0.5148447782514364,0.4857483464719365,0.4174320315275285,0.5148447782514364,0.6122575249753442,37.84159841525443,0.025842441066387764,-0.008965575844685214,-0.018228013058759186,0.009262437214073972,0.12226380273747894,-45.14668271780506,-45.157598759389714,0.04321128979505054
2010-02-09,0.4394941689885387,0.4423408735883727,0.4922598216372938,0.4398912336031299,0.0698210898651766,1,37.16075995215765,0.508792924306678,0.4813431867116129,0.40848920731978144,0.508792924306678,0.6090966412935745,39.42811002082171,0.15455539734787538,-0.011177316503930501,-0.016351802974403577,0.005174486470473078,0.19208489260265554,-37.63311732604138,-43.740870298440086,0.045230831815765406
2010-02-10,0.442981568559909,0.4466624022372404,0.4941422443629936,0.4498832579073492,0.0575690777669554,1,38.315791109685016,0.5030795469064397,0.4776896992685935,0.40145823363243227,0.5030795469064397,0.6047008601804472,40.3996997687153,0.2043042625099468,-0.01250458780671787,-0.01414325942175276,0.001638671615034888,0.24965397036961096,-37.717467273805816,-40.165755772550746,0.045943067059492845
2010-02-11,0.466778584300686,0.4730036544880167,0.5012954605554213,0.4529418949337738,0.0768442097708514,1,45.656170183173764,0.4985663007641608,0.47665054546212615,0.3989342581029838,0.4985663007641608,0.5981983434253378,39.96741958229802,0.3404744316465703,-0.011503632867395641,-0.010513843585944423,-0.0009897892814512178,0.32649818014046234,-23.221707532629882,-32.857430710825696,0.04687476913968864
2010-02-12,0.473138261018541,0.4765021435011299,0.5165432971156085,0.4659928085426092,0.0395242733377761,1,47.4557331654031,0.49399150826278637,0.47631604218178475,0.39860201749420743,0.49399150826278637,0.5893809990313653,38.61989089813869,0.3906942102519622,-0.010080988742372454,-0.007272959568736989,-0.0028080291736354655,0.3660224534782384,-10.593553635080253,-23.84424281383865,0.047091581196893925
2010-02-16,0.5014487901483521,0.50284355860652,0.5236967280134996,0.4729262018600662,0.0276823704311272,1,54.65436449784687,0.49056552995628583,0.47870963722621973,0.4016339182346369,0.49056552995628583,0.5794971416779348,36.2567715385847,0.5611889292309818,-0.006593108671188508,-0.003028063598042434,-0.003565045073146074,0.3937048239093656,22.84828839603291,-3.6556575905590782,0.04735074561441523
2010-02-17,0.5043209535728134,0.5046957941961518,0.5492981176357555,0.5114671921003566,0.0300917619316142,-1,55.3230986213345,0.48686263283656334,0.4811488102116096,0.4071783140477856,0.48686263283656334,0.5665469516253411,32.733799398208184,0.6095467778455098,-0.0035561855083814375,7.0876518117094466e-06,-0.003563273160193147,0.42379658584097984,47.474337599984004,19.909690786978885,0.04738789318350683
2010-02-18,0.4965248539766573,0.4987274313319823,0.5447797888076344,0.5024942140912403,0.0709488901420003,-1,53.03672295998735,0.4832212536454305,0.48261319533209035,0.41283439258393245,0.4832212536454305,0.5536081147069286,29.132353153135647,0.594503435233482,-0.0017582145023612994,0.001444046926265478,-0.0032022614286267774,0.35284769569897956,63.585862581097366,44.63616285903809,0.04728869247761613
2010-02-19,0.4916016001371032,0.4962581254846206,0.5393209012116159,0.4896475002325794,0.0230173783769928,1,51.586818553864326,0.48073898617839583,0.4834692338849487,0.4153913514157124,0.48073898617839583,0.5460866209410793,27.186326319053233,0.5831140560645847,-0.0007222493252744822,0.001984009682681836,-0.0027062590079563183,0.32983031732198675,56.9933772699351,56.017859150338815,0.04697569233590022
2010-02-22,0.4991919765928234,0.5001681478373396,0.5440269581347913,0.5057571052759452,0.0558773773517198,-1,53.68887229548582,0.4794978524448785,0.4849666379523654,0.4165876175809054,0.4794978524448785,0.5424080873088516,26.240048643890454,0.6565255970711942,0.0007031351811647157,0.0027275153512968274,-0.0020243801701321116,0.3857076946737066,53.559635729125226,58.046291860052555,0.04737826955487253
2010-02-23,0.4821648329085152,0.4933771442032738,0.5329207294317344,0.5006592664126246,0.0363971907520377,-1,48.591953446996115,0.4767899093083921,0.48469979937676055,0.4194841234526009,0.4767899093083921,0.5340956951641833,24.038170580797804,0.5468968666937836,0.00045358582328863806,0.0019823727947366,-0.0015287869714479616,0.3493105039216689,47.434131598118974,52.66238153239309,0.0468009171166946
2010-02-24,0.4823698737168104,0.4861743201356819,0.531602812811038,0.4935219585618536,0.0407546009124929,-1,48.65516600698324,0.4748820290374403,0.48447790169486055,0.421095178769794,0.4748820290374403,0.5286688793050865,22.65272087750688,0.5696066477411318,0.00026925740711536417,0.0014384355028506607,-0.0011691780957352965,0.3900651048341618,44.79667975371755,48.5968156936539,0.04699480833956117
2010-02-25,0.4809339057266033,0.4777369315630767,0.5240731229047129,0.4804711731294001,0.0301430255805608,1,48.20809002437145,0.47423582069744236,0.4841403782693122,0.421069459924568,0.47423582069744236,0.5274021814703167,22.42190844828398,0.5629917576809047,7.22194329227932e-06,0.0009411200312220607,-0.0009338980879297814,0.359922079253601,35.732726208332075,42.654512520056194,0.04694648455870112
2010-02-26,0.5024741079118515,0.500785267824295,0.5327321011506557,0.4825100568155186,0.0555185318090941,-1,54.902261661589904,0.47580518462116606,0.4858864477590779,0.4212679748548002,0.47580518462116606,0.530342394387532,22.924176334811545,0.7445020877024469,0.001520147928655291,0.001963236813268058,-0.00044308888461276695,0.4154406110626951,53.92213086539929,44.81717894248297,0.047301771999882676
2010-03-01,0.485652346201909,0.4867917830658694,0.5129667310744296,0.4613027278768339,0.2199210539806223,1,49.51936136386006,0.475969308245421,0.4858641523726809,0.4213343945683647,0.475969308245421,0.5306042219224772,22.957326336212095,0.5886158438331567,0.0013462582602274398,0.0014314777158721654,-8.521945564472566e-05,0.19551955708207278,23.788255771237985,37.81437094832311,0.04575745016754797
2010-03-02,0.4844216464640439,0.4939947509624911,0.5316031111886196,0.4902595732667161,0.1885477008253447,-1,49.139762877624285,0.47507692584124295,0.4857267708575726,0.4216191017604627,0.47507692584124295,0.5285347499220232,22.50491285642626,0.587402740230131,0.0010965024638775467,0.0009453775356178179,0.00015112492825972883,0.006971856256728082,-17.99252100416786,19.905955210823134,0.04577155748580114
2010-03-03,0.4794978240143726,0.483704849456516,0.5314146045446088,0.4876082756626793,0.0644384067257907,1,47.568657584647504,0.47369216687819904,0.4851335378248869,0.4222364664350924,0.47369216687819904,0.5251478673213057,21.725375271547403,0.5564141298843334,0.0004955455338418457,0.0002755364844656935,0.00022000904937615222,-0.05746655046906261,-262.0944613674582,-85.43290886679604,0.0459127806382834
2010-03-04,0.4922171774500827,0.492965624810408,0.5396975445591868,0.4900555063272898,0.0507510124570666,1,51.8512304683651,0.47433839796260174,0.4858081701701436,0.4222962901859121,0.47433839796260174,0.5263805057392914,21.943029702095853,0.6717722460838634,0.0010337123666188108,0.0006509626537941268,0.000382749712824684,-0.006715538011996015,-160.75945133753808,-146.94881123638802,0.04695228063328992
2010-03-05,0.5254513015855181,0.5223940374850922,0.5626636180229182,0.5155456779763222,0.0713589993335725,1,60.84943238363885,0.47906706773391755,0.4895837064954174,0.42649632849229774,0.47906706773391755,0.5316378069755374,21.947131323507538,0.9411601826485113,0.004094728051346419,0.002969582670817388,0.0011251453805290312,0.06464346132157647,-85.91369930492131,-169.58920400330587,0.0486594157100649
2010-03-08,0.5229893334996707,0.5304196767926779,0.5666165426926737,0.5373648635758745,0.0711539447377864,-1,59.95554509458815,0.48380599523174916,0.49276519478153674,0.43338364258185486,0.48380599523174916,0.5342283478816435,20.844037960191624,0.8885512695132405,0.006249899831092809,0.004099803560451022,0.0021500962706417865,-0.006510483416209925,146.90979223685807,-33.2544528018671,0.048115544103791326
2010-03-09,0.5123216390891707,0.5158084927240958,0.5600280030933408,0.5222748473418404,0.0518275490849438,-1,56.10932522650713,0.48829873729319856,0.49462771328702565,0.4450343907257243,0.48829873729319856,0.5315630838606729,17.720441714554845,0.7776293149199245,0.0070162166305568485,0.0038928962879320496,0.003123320342624799,-0.05833803250115373,62.05337469933645,41.0164892104244,0.04783312196743082
2010-03-10,0.5071930032752512,0.511281189926676,0.5515570287533503,0.5116710716355808,0.0426513559235146,-1,54.3056202346217,0.4916836790075342,0.49582440757161855,0.4539876070345555,0.4916836790075342,0.5293797509805128,15.333464819929905,0.7057153896410538,0.007127528455458942,0.0032033664902673146,0.003924161965191628,-0.10098938842466833,6.882854617555769,71.94867385125009,0.04728587780047685
2010-03-11,0.5076028574477947,0.5057243561903605,0.5472270000599018,0.5059608995549708,0.0347054903368021,1,54.4316884432359,0.49491474345192843,0.49694616470268294,0.4640029387739627,0.49491474345192843,0.5258265481298942,12.491769577265876,0.7052308839300873,0.00716620809892754,0.0025936369069887296,0.00457257119193881,-0.06628389808786622,-22.503733947048527,15.477498456614574,0.046867509313334846
2010-03-12,0.5168346975901109,0.5228051894644697,0.5564511831047683,0.5214589348541682,0.0186087045675911,-1,57.29003947562001,0.49741754911639974,0.4988403106919618,0.46795143788333304,0.49741754911639974,0.5268836603494664,11.847636371257737,0.829482711853768,0.00785128956201303,0.002622974696059376,0.005228314865953655,-0.04767519352027512,-13.884255849011334,-9.835045059501354,0.04701067405248658
2010-03-15,0.4934476497439009,0.5100459089602475,0.5459092490533292,0.5165646797345852,0.0245552878453888,-1,48.91862771982984,0.49843301855266775,0.4983267239350036,0.4710581714737657,0.49843301855266775,0.5258078656315698,10.984363418937273,0.4089425267948048,0.006432927466305249,0.0009636900802812752,0.005469237386023974,-0.07223048136566391,-40.13646899638579,-25.508152930815204,0.0462056754009655
2010-03-16,0.4817545238478779,0.4962581289292462,0.5314146619705326,0.5026984264930656,0.1481519454554775,-1,45.35049104892234,0.49744830523764405,0.49674841916480117,0.46917607375864323,0.49744830523764405,0.5257205367166449,11.366902321838019,0.22245237519679564,0.004315580425640009,-0.0009229255683071719,0.005238505993947181,-0.2203824268211414,-89.50413070270444,-47.84161851603384,0.045611192021236716
2010-03-17,0.4803184421356473,0.4939945128094097,0.5295322658485064,0.4855691968410499,0.0615163787358384,1,44.917167010796746,0.4962481796657857,0.4951836594477389,0.46721720224165925,0.4962481796657857,0.5252791570899122,11.700184953294274,0.22564241814159716,0.0024929506654463585,-0.0021964442628006576,0.004689394928247016,-0.28189880555697977,-159.2464272066184,-96.2956756352362,0.04576741147675544
2010-03-18,0.473138261018541,0.4824701160179282,0.5250143222159164,0.4898514475397316,0.056082431947506,-1,42.71932678043869,0.4950788500178799,0.4930840976925772,0.4643522055356093,0.4950788500178799,0.5258054945001505,12.412828575149547,0.14297128161848757,0.00046377671104747,-0.0033804945737596374,0.0038442712848071074,-0.3379812375044858,-198.03527323338577,-148.92861038090288,0.0456902007634778
2010-03-19,0.4641118028505903,0.4715632033070633,0.5082605676555617,0.4684399120684229,0.0715640539293586,-1,40.06522252187511,0.49370436015355423,0.4903248315171499,0.46014928393106785,0.49370436015355423,0.5272594363760407,13.593186097060173,0.05904499952926658,-0.001851376488401224,-0.0045565182185666655,0.0027051417301654414,-0.4095452914338444,-204.83492645783585,-187.37220896594667,0.04504261577499429
2010-03-22,0.4520081404498832,0.4497493297203779,0.4971541776552212,0.4574282864666082,0.0762803096324396,-1,36.766610172755335,0.4913451683464073,0.48667562284407684,0.4533271179355342,0.4913451683464073,0.5293632187572804,15.475088740089001,-0.017346727033559203,-0.004609678970209197,-0.00585185656029971,0.001242177590090514,-0.485825601066284,-187.71814653733614,-196.8627820761859,0.04521262390732601
2010-03-23,0.4544697673696602,0.4518070895005683,0.5043073835064062,0.4529419069516081,0.0548521043727892,-1,37.88666348409324,0.4899604150694644,0.48360839851318,0.4488166996541011,0.4899604150694644,0.5311041304848277,16.794710001023308,0.0686990425936136,-0.006521841115116889,-0.006211214964165922,-0.0003106261509509666,-0.4309734966934948,-154.42131171321813,-182.32479490279673,0.0457368287910113
2010-03-24,0.4438023004032071,0.4524247420009121,0.500542678853764,0.4523303939740688,0.036140872507305,1,34.993928254875144,0.48803203640378434,0.47981734155032546,0.44228794621312906,0.48803203640378434,0.5337761265944396,18.74634727987729,0.016552457200115174,-0.00879661689987421,-0.006788792599138595,-0.0020078243007356153,-0.4671143692007998,-141.47022030195325,-161.20322618416915,0.045908016896330936
2010-03-25,0.4440073412115023,0.4610677948794204,0.5012955366195998,0.4639536573449235,0.0402419644230276,-1,35.09650622051976,0.4861857081780293,0.47640686532758036,0.4366231805867681,0.4861857081780293,0.5357482357692905,20.388311197791378,0.07449338223456746,-0.010462245761915567,-0.006763537168943961,-0.003698708592971606,-0.4268724047777722,-149.48733457533368,-148.45962219683503,0.04674054043577278
2010-03-26,0.438673550867264,0.4495436155152307,0.4945188019813131,0.4566126315252951,0.0663351617368124,-1,33.610713553714035,0.4829956803258,0.47281321633135975,0.42994704551085533,0.4829956803258,0.5360443151407446,21.966504867770738,0.0822500464606705,-0.012073485316480781,-0.0066998213788073396,-0.005373663937673441,-0.49320756651458464,-172.52521900963242,-154.49425796230648,0.04701140483652672
2010-03-29,0.4460588865146889,0.4448103470719765,0.4958365143504684,0.4427460936801979,0.0605423694058543,1,37.55280112637777,0.4810160073414389,0.4702651849202482,0.4256090131266038,0.4810160073414389,0.536423001556274,23.037484561508826,0.1845423459427589,-0.012609119328194751,-0.005788364312417047,-0.006820755015777704,-0.43266519710873036,-176.17083327342309,-166.0611289527964,0.04774029667999761
2010-03-30,0.4585727442540099,0.460244545459138,0.5108959254142574,0.4608947679437267,0.0823806838570769,1,43.657573469545554,0.47972356223093726,0.46915161914251124,0.4234948001380034,0.47972356223093726,0.5359523243238712,23.442151488846637,0.31192171773255745,-0.011886825479783258,-0.004052856371204443,-0.007833969108578816,-0.35028451325165344,-165.27528702806862,-171.3237797703747,0.04896740251660126
2010-03-31,0.4653427300325023,0.4664185073749842,0.5135314788933669,0.4735379941705306,0.0580817142564207,1,46.693676249239566,0.4790158075318437,0.4687888677987009,0.4224382369314474,0.4790158075318437,0.53559337813224,23.622423189712862,0.37916521198909886,-0.010645407496791548,-0.0022491507105701844,-0.008396256786221364,-0.2922027989952327,-133.84770938597407,-158.4312765624886,0.04939727728327768
2010-04-01,0.4780619697461889,0.4814413051778347,0.5289675620533785,0.481083025467025,0.0367047726457169,1,51.93420525696017,0.478308047146649,0.4696720203651283,0.4220555403247121,0.478308047146649,0.5345605539685858,23.521455328845793,0.49781274280594306,-0.008536831179717264,-0.00011245951479671966,-0.008424371664920544,-0.2554980263495158,-112.0706759705194,-137.0645574615207,0.05041776901716045
2010-04-05,0.4913963318847612,0.4896727264028433,0.5346147143291976,0.484957282076569,0.0552109499154149,1,56.73615178416728,0.47660529866161117,0.47174100241461714,0.42423631484677615,0.47660529866161117,0.5289742824764462,21.975829459679122,0.6412194026472595,-0.00572381707204106,0.0021604436743035884,-0.007884260746344648,-0.2002870764341009,-129.55159186434312,-125.1566590736122,0.05085767789198414
2010-04-06,0.5016541721227177,0.4993454100371111,0.5404507385268418,0.495153713413142,0.0321423078894755,1,60.04319812619963,0.47553854059276357,0.4745898757201505,0.42621154950825607,0.47553854059276357,0.5248655316772711,20.745738514914454,0.7647194867938782,-0.0026363707057678876,0.0041983120324614095,-0.006834682738229297,-0.1681447685446254,-45.891817283156456,-95.83802837267301,0.050728409937066406
2010-04-07,0.5082187759268444,0.5059306156193591,0.5511805758918745,0.5092241064325587,0.140206079868765,-1,62.04281329784415,0.47533339743464725,0.477792628120788,0.4265893310892068,0.47533339743464725,0.5240774637800877,20.50942206397023,0.8373269913423347,0.00033628496392934526,0.005736774161726914,-0.005400489197797569,-0.027938688675860412,29.454369105301353,-48.663013347399406,0.050642265932922294
2010-04-08,0.4979611631329348,0.5032550750186362,0.5498626613009807,0.5041258889803184,0.081714256420772,1,57.223833394895934,0.47487180542753143,0.4797134409790877,0.42717979357648705,0.47487180542753143,0.5225638172785758,20.086268043691003,0.7420673484850876,0.0018431852804010607,0.005794939582558904,-0.003951754302157843,-0.10965294509663241,99.34991461821295,27.637488813452617,0.05035318200790603
2010-04-09,0.5071930032752512,0.5040784386980156,0.5521217399343709,0.5082044743168282,0.0171220587481416,1,60.21864727508029,0.47485131271890424,0.48233054215015086,0.4272152557096661,0.47485131271890424,0.5224873697281424,20.063567577178432,0.8394664943623995,0.0037392433142841575,0.0061527980931536,-0.002413554778869443,-0.09253088634849081,87.09260227105129,71.9656286648552,0.05062592068884001
2010-04-12,0.4963199268903855,0.5040781633451371,0.5492978626875158,0.5104472528602896,0.0675142256625826,-1,55.307314173970205,0.4738255741839179,0.4836628645063637,0.4290523151216297,0.4738255741839179,0.5185988332462061,18.89862493783809,0.7512029856389681,0.00431477849173284,0.005382666616481827,-0.0010678881247489862,-0.1600451120110734,52.33666304917602,79.59305997948009,0.050238731282025766
2010-04-13,0.4893452414696684,0.4997569045478723,0.5427095667428096,0.5045339824579282,0.0155328856307992,-1,52.357438871077925,0.47362045377020634,0.4842040432647737,0.42917224487268124,0.47362045377020634,0.5180686626677314,18.769547870536314,0.6768888790965166,0.004160139939172691,0.004182422451137342,-2.2282511964650783e-05,-0.1755779976418726,27.16998946996031,55.533084930062536,0.04996311486840405
2010-04-14,0.4903703317891209,0.4983157291073996,0.5395088625697906,0.504125499530448,0.1221100117906392,-1,52.756268553211335,0.4740512441672685,0.48479130883852106,0.4291315378430144,0.4740512441672685,0.5189709504915226,18.951413745643183,0.6816473098026574,0.004073348962631229,0.003276505179676704,0.0007968437829545252,-0.0534679858512334,-21.968187334367276,19.179488394923016,0.049977469691977104
2010-04-15,0.4840109962373363,0.4867916511516782,0.5357442019738679,0.4894435321507041,0.0442405290408571,-1,49.96201013490175,0.4742358718723529,0.48471699335269397,0.42918448515802665,0.4742358718723529,0.5192872585866791,18.99956936469472,0.6084886068764997,0.003451632980154329,0.0021238313577598427,0.0013278016223944862,-0.09770851489209051,-57.921954320806236,-17.573384061737734,0.04990410482913421
